date,day,team,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,month,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing ,department_sweing,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_5,day_of_week_6
2015-03-08,Sunday,11,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.755208333,3,1,0,0,0,0,0,0,0,0,0,1
2015-03-08,Sunday,10,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.441041667,3,1,0,0,0,0,0,0,0,0,0,1
2015-03-08,Sunday,12,0.01808522576174964,-0.04469195844793379,-0.1456225010011015,63,0.0,0,0,34.0,0.800401961,3,1,0,0,0,0,1,0,0,0,0,1
2015-03-08,Sunday,1,1.0748886722886613,0.09130702613572624,0.7147404616052115,65,0.0,0,0,58.0,0.85007069,3,1,0,0,0,0,1,0,0,0,0,1
2015-03-08,Sunday,3,-0.9564411358279457,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.951944444,3,1,0,0,0,0,0,0,0,0,0,1
2015-03-08,Sunday,12,-0.9564411358279457,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.945555556,3,1,0,0,0,0,0,0,0,0,0,1
2015-03-08,Sunday,9,-1.1118534073760207,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.929074074,3,1,0,0,0,0,0,0,0,0,0,1
2015-03-08,Sunday,1,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.890604167,3,1,0,0,0,0,0,0,0,0,0,1
2015-03-08,Sunday,3,1.374742937393183,0.10848584524103065,-0.3607132416526797,50,0.0,0,1,57.0,0.800511068,3,1,0,0,0,0,1,0,0,0,0,1
2015-03-08,Sunday,2,-1.020434424112447,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.884,3,1,0,0,0,0,0,0,0,0,0,1
2015-03-08,Sunday,5,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.857916667,3,1,0,0,0,0,0,0,0,0,0,1
2015-03-08,Sunday,4,1.0748886722886613,-0.03180784411895547,0.6788920048299485,65,0.0,0,0,57.0,0.850084211,3,1,0,0,0,0,1,0,0,0,0,1
2015-03-08,Sunday,4,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.890604167,3,1,0,0,0,0,0,0,0,0,0,1
2015-03-09,Monday,2,0.09487717170315167,-0.22149063840669184,0.284558980302055,30,0.0,0,1,45.0,0.700516224,3,1,0,0,0,0,1,0,0,0,0,0
2015-03-09,Monday,8,-1.020434424112447,-0.0625865616826259,-1.3644700313600449,0,0.0,0,0,8.0,0.773333333,3,1,0,0,0,0,0,0,0,0,0,0
2015-03-09,Monday,10,-1.1118534073760207,-0.0625865616826259,-1.3644700313600449,0,0.0,0,0,8.0,0.477291667,3,1,0,0,0,0,0,0,0,0,0,0
2015-03-09,Monday,7,1.4094821510333408,0.02473910210267159,0.6071950912794224,0,0.0,0,1,55.0,0.500610909,3,1,0,0,0,0,1,0,0,0,0,0
2015-03-09,Monday,5,1.0748886722886613,-0.14848065720914802,0.7505889183804746,23,0.0,0,1,59.0,0.600040678,3,1,0,0,0,0,1,0,0,0,0,0
2015-03-09,Monday,8,1.4094821510333408,-0.12414399680996675,0.6430435480546854,26,0.0,0,1,56.0,0.650421429,3,1,0,0,0,0,1,0,0,0,0,0
2015-03-09,Monday,6,0.763149939359875,0.0970332991708277,-0.002228673900049323,35,0.0,0,1,38.0,0.650962281,3,1,0,0,0,0,1,0,0,0,0,0
2015-03-09,Monday,2,-1.020434424112447,-0.0625865616826259,-1.3644700313600449,0,0.0,0,0,10.0,0.6825,3,1,0,0,0,0,0,0,0,0,0,0
2015-03-09,Monday,10,0.6177937559707929,0.3217895157985606,0.42795280740310715,30,0.0,0,0,50.0,0.700422,3,1,0,0,0,0,1,0,0,0,0,0
2015-03-09,Monday,9,0.34079423668216463,0.04764419424307749,0.49964972095363325,45,0.0,0,0,52.0,0.750395513,3,1,0,0,0,0,1,0,0,0,0,0
2015-03-09,Monday,1,-1.0167776647819042,-0.0625865616826259,-1.3644700313600449,0,0.0,0,0,8.0,0.794566667,3,1,0,0,0,0,0,0,0,0,0,0
2015-03-09,Monday,11,-1.1118534073760207,-0.0625865616826259,-1.3644700313600449,0,0.0,0,0,8.0,0.960625,3,1,0,0,0,0,0,0,0,0,0,0
2015-03-09,Monday,3,-0.9564411358279457,-0.0625865616826259,-1.3644700313600449,0,0.0,0,0,12.0,0.795416667,3,1,0,0,0,0,0,0,0,0,0,0
2015-03-09,Monday,11,-0.33387785980300894,-0.5507513379250266,-0.34278901326504824,50,0.0,0,0,58.0,0.800034503,3,1,0,0,0,0,1,0,0,0,0,0
2015-03-09,Monday,12,0.01808522576174964,0.003981362350428743,-0.1456225010011015,63,0.0,0,0,34.0,0.800401961,3,1,0,0,0,0,1,0,0,0,0,0
2015-03-09,Monday,3,1.374742937393183,-0.11627037138670222,0.1770136099762659,50,0.0,0,1,58.0,0.800842424,3,1,0,0,0,0,1,0,0,0,0,0
2015-03-09,Monday,9,-1.1118534073760207,-0.0625865616826259,-1.3644700313600449,0,0.0,0,0,15.0,0.841,3,1,0,0,0,0,0,0,0,0,0,0
2015-03-09,Monday,1,1.0748886722886613,0.13998034693408876,0.7685131467681061,65,0.0,0,0,59.0,0.850426891,3,1,0,0,0,0,1,0,0,0,0,0
2015-03-09,Monday,4,1.0748886722886613,-0.03395519650711853,0.7326646899928431,65,0.0,0,0,58.0,0.850446154,3,1,0,0,0,0,1,0,0,0,0,0
2015-03-09,Monday,5,-1.0167776647819042,-0.0625865616826259,-1.3644700313600449,0,0.0,0,0,12.0,0.864342593,3,1,0,0,0,0,0,0,0,0,0,0
2015-03-09,Monday,12,-0.9564411358279457,-0.0625865616826259,-1.3644700313600449,0,0.0,0,0,9.0,0.902962963,3,1,0,0,0,0,0,0,0,0,0,0
2015-03-09,Monday,4,-1.0167776647819042,-0.0625865616826259,-1.3644700313600449,0,0.0,0,0,8.0,0.7953875,3,1,0,0,0,0,0,0,0,0,0,0
2015-03-10,Tuesday,2,-1.020434424112447,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.741,3,1,0,0,0,0,0,1,0,0,0,0
2015-03-10,Tuesday,10,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.39875,3,1,0,0,0,0,0,1,0,0,0,0
2015-03-10,Tuesday,8,1.4094821510333408,-0.14561752069159728,0.6788920048299485,30,0.0,0,1,57.0,0.700505263,3,1,0,0,0,0,1,1,0,0,0,0
2015-03-10,Tuesday,6,0.763149939359875,0.03833900056103759,-0.002228673900049323,30,0.0,0,1,38.0,0.700246491,3,1,0,0,0,0,1,1,0,0,0,0
2015-03-10,Tuesday,9,0.34079423668216463,0.08629653723001245,0.49964972095363325,45,0.0,0,0,52.0,0.750395513,3,1,0,0,0,0,1,1,0,0,0,0
2015-03-10,Tuesday,5,1.0748886722886613,-0.08978635859935791,0.7505889183804746,26,0.0,0,1,59.0,0.650044068,3,1,0,0,0,0,1,1,0,0,0,0
2015-03-10,Tuesday,7,1.4094821510333408,-0.07833381252915496,0.6788920048299485,25,0.0,0,1,57.0,0.630402924,3,1,0,0,0,0,1,1,0,0,0,0
2015-03-10,Tuesday,8,-1.020434424112447,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.560625,3,1,0,0,0,0,0,1,0,0,0,0
2015-03-10,Tuesday,7,-1.020434424112447,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.560625,3,1,0,0,0,0,0,1,0,0,0,0
2015-03-10,Tuesday,2,0.09487717170315167,-0.12128086029241601,0.24871052352679196,40,0.0,0,1,45.0,0.700051852,3,1,0,0,0,0,1,1,0,0,0,0
2015-03-10,Tuesday,10,0.6177937559707929,0.26667413783570887,0.42795280740310715,34,0.0,0,0,50.0,0.750608,3,1,0,0,0,0,1,1,0,0,0,0
2015-03-10,Tuesday,9,-1.1118534073760207,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.821666667,3,1,0,0,0,0,0,1,0,0,0,0
2015-03-10,Tuesday,11,-0.33387785980300894,-0.5643512363833926,-0.34278901326504824,50,0.0,0,0,58.0,0.800034503,3,1,0,0,0,0,1,1,0,0,0,0
2015-03-10,Tuesday,3,1.374742937393183,-0.26515347029934055,0.7147404616052115,63,0.0,0,1,58.0,0.800071839,3,1,0,0,0,0,1,1,0,0,0,0
2015-03-10,Tuesday,12,0.01808522576174964,-0.04111303780099537,-0.1456225010011015,63,0.0,0,0,34.0,0.800401961,3,1,0,0,0,0,1,1,0,0,0,0
2015-03-10,Tuesday,4,1.0748886722886613,-0.01606059327242642,0.39210435062784416,65,0.0,0,0,59.0,0.850084211,3,1,0,0,0,0,1,1,0,0,0,0
2015-03-10,Tuesday,1,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.880754167,3,1,0,0,0,0,0,1,0,0,0,0
2015-03-10,Tuesday,4,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.881575,3,1,0,0,0,0,0,1,0,0,0,0
2015-03-10,Tuesday,3,-0.9564411358279457,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.894444444,3,1,0,0,0,0,0,1,0,0,0,0
2015-03-10,Tuesday,1,1.0748886722886613,0.32035794753978525,0.7505889183804746,75,0.0,0,0,59.0,0.900061017,3,1,0,0,0,0,1,1,0,0,0,0
2015-03-10,Tuesday,5,-1.0167776647819042,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.909391667,3,1,0,0,0,0,0,1,0,0,0,0
2015-03-10,Tuesday,12,-0.9564411358279457,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.92,3,1,0,0,0,0,0,1,0,0,0,0
2015-03-10,Tuesday,11,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.758229167,3,1,0,0,0,0,0,1,0,0,0,0
2015-03-11,Wednesday,1,1.0748886722886613,0.13998034693408876,0.7505889183804746,45,0.0,0,0,59.0,0.750050847,3,1,0,0,0,0,1,0,1,0,0,0
2015-03-11,Wednesday,4,1.0748886722886613,-0.051849799741810636,0.7505889183804746,45,0.0,0,0,59.0,0.750050847,3,1,0,0,0,0,1,0,1,0,0,0
2015-03-11,Wednesday,5,1.0748886722886613,-0.09622841576384707,0.7147404616052115,30,0.0,0,1,58.0,0.700556897,3,1,0,0,0,0,1,0,1,0,0,0
2015-03-11,Wednesday,8,1.4094821510333408,-0.15205957785608645,0.6788920048299485,30,0.0,0,1,57.0,0.700505263,3,1,0,0,0,0,1,0,1,0,0,0
2015-03-11,Wednesday,7,-1.020434424112447,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.625625,3,1,0,0,0,0,0,0,1,0,0,0
2015-03-11,Wednesday,7,1.4094821510333408,-0.13702811113894509,0.6788920048299485,26,0.0,0,1,57.0,0.650596491,3,1,0,0,0,0,1,0,1,0,0,0
2015-03-11,Wednesday,10,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.628333333,3,1,0,0,0,0,0,0,1,0,0,0
2015-03-11,Wednesday,8,-1.020434424112447,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.625625,3,1,0,0,0,0,0,0,1,0,0,0
2015-03-11,Wednesday,2,0.09487717170315167,-0.11125988248098843,0.24871052352679196,45,0.0,0,1,45.0,0.750140741,3,1,0,0,0,0,1,0,1,0,0,0
2015-03-11,Wednesday,6,0.763149939359875,0.0011182258328780057,-0.002228673900049323,40,0.0,0,1,38.0,0.700246491,3,1,0,0,0,0,1,0,1,0,0,0
2015-03-11,Wednesday,9,0.34079423668216463,-0.5987088745940015,0.14116515320100284,45,0.0,0,0,52.0,0.750347333,3,1,0,0,0,0,1,0,1,0,0,0
2015-03-11,Wednesday,3,1.374742937393183,-0.28018493701648195,0.7147404616052115,63,0.0,0,1,58.0,0.800071839,3,1,0,0,0,0,1,0,1,0,0,0
2015-03-11,Wednesday,5,-1.0167776647819042,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.75885,3,1,0,0,0,0,0,0,1,0,0,0
2015-03-11,Wednesday,3,-0.9564411358279457,-0.0625865616826259,-0.7908947229558362,0,0.0,0,0,8.0,0.786631944,3,1,0,0,0,0,0,0,1,0,0,0
2015-03-11,Wednesday,11,-0.33387785980300894,-0.4054471596593267,-0.34278901326504824,50,0.0,0,0,58.0,0.800034503,3,1,0,0,0,0,1,0,1,0,0,0
2015-03-11,Wednesday,12,0.01808522576174964,-0.4698677313042183,-0.1456225010011015,63,0.0,0,0,34.0,0.800401961,3,1,0,0,0,0,1,0,1,0,0,0
2015-03-11,Wednesday,1,-1.0167776647819042,-0.0625865616826259,-0.7908947229558362,0,0.0,0,0,8.0,0.812625,3,1,0,0,0,0,0,0,1,0,0,0
2015-03-11,Wednesday,4,-1.0167776647819042,-0.0625865616826259,-0.7908947229558362,0,0.0,0,0,8.0,0.813309028,3,1,0,0,0,0,0,0,1,0,0,0
2015-03-11,Wednesday,2,-1.020434424112447,-0.0625865616826259,-0.7908947229558362,0,0.0,0,0,8.0,0.819270833,3,1,0,0,0,0,0,0,1,0,0,0
2015-03-11,Wednesday,11,-1.1118534073760207,-0.0625865616826259,-0.6475008958547841,0,0.0,0,0,10.0,0.874027778,3,1,0,0,0,0,0,0,1,0,0,0
2015-03-11,Wednesday,12,-0.9564411358279457,-0.0625865616826259,-0.7191978094053102,0,0.0,0,0,9.0,0.922839506,3,1,0,0,0,0,0,0,1,0,0,0
2015-03-11,Wednesday,9,-1.1118534073760207,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.505888889,3,1,0,0,0,0,0,0,1,0,0,0
2015-03-11,Wednesday,10,0.6177937559707929,0.3919363604785537,0.42795280740310715,34,0.0,0,0,50.0,0.750608,3,1,0,0,0,0,1,0,1,0,0,0
2015-03-11,Wednesday,6,-1.1118534073760207,-0.0625865616826259,-1.1493792907084666,0,0.0,0,0,6.0,0.394722222,3,1,0,0,0,0,0,0,1,0,0,0
